,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,PROP_AGE
4020,3581,1,1539,69,1,1,4,3,0,1,2,2,4,3,3,2,3,407555,169814,11320960,13
4021,3226,2,1283,127,2,1,4,2,1,0,0,2,5,3,2,2,2,418599,62015,15503650,35
4022,1157,2,1132,132,1,1,3,3,1,0,2,1,5,3,2,4,3,394587,108852,13606450,35
4023,159,2,948,17,1,1,3,1,0,1,2,1,5,3,4,3,3,244277,126350,8423350,9
4024,2612,4,589,101,1,1,2,2,1,2,2,2,4,2,2,3,2,303081,115171,6061625,47
4025,1648,4,1025,84,1,1,3,0,0,0,0,1,2,2,3,2,3,230640,69192,7688000,16
4026,384,2,885,105,1,1,3,4,1,0,2,1,4,3,2,4,3,306838,76710,10958500,25
4027,2186,4,758,80,1,1,2,2,0,1,2,0,4,3,2,5,3,286925,106038,6237500,30
4028,2090,0,663,57,1,1,2,1,1,1,2,1,0,3,3,3,3,179082,70548,5426740,16
4029,2886,6,1530,173,2,1,4,3,1,1,1,1,0,2,3,2,2,202576,101288,6752540,22
4030,6529,6,1948,194,3,2,5,1,0,2,0,2,3,3,4,3,3,387559,183014,10765530,39
4031,1250,0,940,60,1,1,3,2,1,1,0,1,4,4,4,3,3,292749,17742,8871195,13
4032,1773,5,1532,41,1,1,4,0,0,1,1,2,3,4,3,4,4,302461,97220,10802190,7
4033,5709,6,1894,194,3,2,5,4,1,2,0,1,1,2,2,3,3,329956,62424,8917740,47
4034,4093,3,1373,184,2,1,4,4,0,2,0,0,3,4,2,4,3,285072,155494,8638540,24
4035,2505,6,1528,135,2,1,4,4,0,1,0,0,2,4,2,3,3,237665,87144,7922150,30
4036,6984,6,1826,44,3,2,5,2,0,2,2,0,2,4,3,4,4,369034,106826,9711430,39
4037,4175,4,1132,163,1,1,3,0,0,1,1,1,3,3,4,2,3,261195,95949,5330500,38
4038,572,5,1955,78,2,1,5,1,1,1,0,1,5,4,4,3,4,371561,193212,14862430,14
4039,2560,4,1036,32,1,1,3,0,1,1,2,0,5,3,4,3,3,302660,204740,8901750,17
4040,2317,5,1504,136,1,1,4,1,1,0,0,0,5,3,2,3,3,509070,162902,20362800,5
4041,2733,1,1826,160,2,1,5,1,1,2,2,2,5,3,3,4,3,457606,78898,15779500,16
4042,4611,4,1609,123,2,2,4,2,1,0,0,1,2,2,2,4,3,507364,101473,11274750,37
4043,4655,4,891,49,1,1,3,2,1,0,2,2,1,4,3,4,4,335990,135996,7999750,13
4044,3752,4,1665,117,2,2,4,4,0,2,2,0,1,2,4,4,3,370998,170041,7729125,11
4045,3232,1,1965,122,2,1,5,2,1,2,0,1,4,3,3,3,3,562035,172934,14411150,35
4046,2131,2,1157,27,1,1,3,1,0,0,0,1,3,4,3,2,3,353721,101063,12632900,6
4047,3078,3,2064,101,3,2,5,0,0,0,2,0,4,2,3,2,2,725904,362952,16497820,21
4048,6674,2,1181,12,1,1,3,2,0,2,2,0,4,2,4,2,3,246189,98476,9847570,16
4049,5074,3,1653,132,2,1,4,3,1,2,2,2,4,3,3,4,3,528909,237469,10794060,20
4050,4989,3,2282,72,4,2,6,3,0,1,2,0,5,5,4,2,3,401648,267765,12171140,27
4051,4368,4,1531,169,2,2,4,0,0,0,1,0,3,3,3,3,3,538209,286281,11451250,35
4052,2586,1,1629,164,1,1,4,1,0,0,1,0,5,3,3,2,3,578234,179452,19939120,6
4053,905,2,1081,27,1,1,3,1,1,2,2,0,3,3,3,3,3,303131,136898,9778420,39
4054,4359,4,1041,190,1,1,3,1,1,0,2,1,2,4,2,3,3,352765,117588,9045250,7
4055,6470,2,1175,29,1,1,3,2,1,1,0,2,4,3,4,3,4,302517,58552,9758600,28
4056,3211,2,810,171,1,1,3,1,0,0,2,2,3,2,2,3,2,276639,128439,9879950,29
4057,5469,3,1722,197,2,1,4,4,0,1,0,2,5,3,4,2,3,391839,235104,9795980,19
4058,1698,4,1475,86,2,2,4,1,0,1,2,2,4,3,4,2,3,373331,207406,8296250,21
4059,4681,1,1522,81,1,1,4,2,0,1,0,2,4,2,3,2,2,304965,214605,11295000,5
4061,5821,2,1286,156,2,1,4,1,1,0,1,1,4,2,4,2,3,433921,149628,14962800,8
4062,4176,6,1803,10,3,2,5,0,1,1,2,2,5,4,4,4,4,438761,161649,11546330,14
4063,1512,2,866,147,1,1,3,0,0,0,2,1,4,2,4,4,3,284854,152600,10173350,29
4064,1344,0,1178,121,1,1,3,1,1,1,1,2,1,3,4,3,3,302357,51833,8638785,19
4065,5676,1,1626,155,1,1,4,3,0,2,2,2,4,4,3,4,3,398859,141531,12866410,9
4066,5889,1,1589,48,1,1,4,3,1,1,2,1,4,4,3,4,4,372788,156330,12025410,8
4067,182,2,1165,68,1,1,3,4,0,1,1,1,4,4,3,4,4,234058,98153,7550250,35
4068,2861,0,618,57,1,1,2,3,0,0,1,2,3,4,2,4,3,277924,25266,8421940,36
4069,888,2,1144,131,1,1,3,2,0,2,2,0,4,3,4,3,3,261559,158803,9341380,38
4070,6197,0,1201,83,2,2,4,4,0,0,2,2,5,3,4,2,3,468704,213047,14203140,36
4071,3629,4,879,158,1,1,2,4,1,1,0,2,3,4,3,3,3,252530,157831,6313250,37
4072,3472,1,1501,78,1,1,4,3,1,2,1,0,5,4,3,2,3,463319,68135,13627030,35
4073,4737,0,1289,181,2,2,4,3,1,0,0,0,5,3,2,4,3,607616,190965,17360470,18
4074,4584,3,1741,11,2,1,4,4,1,2,0,2,3,2,2,3,2,366038,219623,10458220,10
4075,2858,4,1585,48,2,2,4,4,0,0,1,2,5,3,3,3,3,503864,215942,11996750,45
4076,5914,2,897,104,1,1,3,2,1,1,1,0,4,4,3,2,3,284051,64141,9162950,9
4077,6548,2,1172,77,1,1,3,0,1,1,1,1,5,2,5,4,4,300750,116419,9701600,20
4078,4505,4,1321,193,1,1,3,3,1,2,0,2,3,2,3,2,2,409314,102329,8527375,18
4079,2495,4,798,21,1,1,2,2,0,2,2,1,2,2,3,3,3,189714,58721,4517000,13
4080,3616,5,1808,123,2,1,5,1,0,0,2,1,5,2,3,3,3,758028,286822,20487250,20
4081,977,2,934,168,1,1,3,0,0,2,2,2,3,5,2,4,3,217688,116619,7774580,16
4082,2393,2,961,161,1,1,3,4,1,2,0,1,4,4,3,2,3,215933,34549,8637320,29
4083,5167,0,962,15,1,1,3,0,0,2,1,2,0,2,3,2,2,235848,95614,6374265,11
4084,5193,3,1778,92,3,2,5,2,0,2,0,2,4,2,2,4,3,327586,147942,10567300,7
4085,4600,1,1756,187,1,1,4,0,1,1,1,2,3,2,4,2,2,371064,210269,12368790,12
4086,2304,4,1023,199,1,1,3,4,0,2,2,2,0,4,2,2,3,163153,71979,4798625,6
4087,3672,0,784,74,1,1,2,3,0,1,1,1,4,2,2,3,3,224786,85948,6611365,31
4088,5119,3,1485,77,2,1,4,2,0,1,0,2,3,2,3,3,3,344199,98343,8195220,11
4089,1868,3,2177,119,3,2,5,3,1,2,0,0,4,4,4,4,4,542127,189745,13553180,12
4090,2952,3,2088,161,3,2,5,2,1,2,2,2,5,2,4,3,3,605347,270474,12879720,18
4091,2049,0,1181,156,1,1,3,4,1,2,1,1,2,2,2,2,2,328316,126275,8418360,24
4092,3594,3,1308,177,1,1,3,4,0,1,0,0,5,3,2,2,2,339237,220046,9168580,9
4093,4312,4,663,102,1,1,2,0,0,1,1,1,2,2,3,4,3,122104,91578,3815750,19
4094,3664,5,1975,0,2,1,5,1,1,1,2,1,3,2,3,4,3,339179,189940,13567150,5
4095,4689,2,749,180,1,1,2,3,0,0,1,0,3,3,2,4,3,240198,124903,9607900,22
4096,4991,6,1727,73,2,1,4,0,1,1,1,0,0,3,3,2,3,289436,74426,8269610,33
4097,2890,3,2158,50,3,2,5,0,1,2,2,2,5,4,3,3,3,394623,105233,13154100,17
4098,951,2,1157,19,1,1,3,3,0,1,2,0,4,3,4,2,3,293108,47276,9455100,10
4099,5269,5,1832,138,2,1,5,1,0,0,2,0,5,3,4,2,3,845790,260243,21686920,21
4100,6595,2,1138,23,1,1,3,0,1,0,2,0,3,2,4,2,3,372628,220817,13801050,15
4101,2009,2,770,191,1,1,2,0,0,1,0,1,3,4,3,2,3,171416,50790,6348750,5
4102,5025,5,1842,33,2,1,5,3,0,1,2,0,4,2,4,3,3,365124,208643,13040160,23
4103,4907,5,1882,117,2,1,5,2,1,0,1,1,3,4,3,3,3,731190,197619,19761890,42
4104,5720,2,757,155,1,1,2,1,1,2,1,1,5,4,3,4,3,247934,132822,8854790,14
4105,4060,6,1884,92,3,2,5,3,1,1,1,2,3,2,2,2,2,308619,209064,9955440,37
4106,2566,3,1729,82,2,1,4,0,1,2,2,2,3,2,2,2,2,489601,212870,10643500,6
4107,4624,0,866,177,1,1,3,2,1,2,1,2,0,2,4,4,4,206669,86668,6666735,29
4108,3701,4,919,146,1,1,3,0,1,0,0,0,4,2,5,4,3,497683,137657,10589000,16
4109,3905,3,1587,80,2,1,4,2,0,1,2,2,4,2,2,4,3,368332,161707,8983700,5
4110,387,2,1282,109,2,1,4,0,1,2,2,0,3,4,3,4,4,343274,77513,11073340,16
4111,2924,2,928,79,1,1,3,3,0,2,1,2,5,2,2,2,2,279010,76094,8454860,38
4112,5860,2,898,18,1,1,3,3,0,1,1,2,3,2,4,2,3,190460,47615,6802150,29
4113,1649,0,692,118,1,1,2,0,1,0,2,1,0,2,4,3,3,273510,85960,7814575,25
4114,1254,5,1972,175,2,1,5,4,1,2,1,2,3,4,4,2,3,487956,181241,13941590,39
4115,1723,3,2079,102,3,2,5,4,0,2,2,2,3,3,4,2,3,471086,177966,10468580,10
4116,3870,3,1486,128,2,1,4,4,0,0,2,2,4,4,2,4,3,529906,214486,12616820,11
4117,5878,1,1742,9,1,1,4,1,1,0,2,2,5,4,4,2,3,755385,188846,20982920,41
4118,665,5,1936,103,2,1,5,0,1,1,2,2,4,2,4,2,2,441219,261974,13788080,24
4119,1382,4,1214,145,1,1,3,1,0,0,2,1,5,4,3,3,3,309558,89872,9985750,49
4120,1755,4,1257,133,1,1,3,0,1,1,1,1,3,2,4,2,2,326340,126540,6660000,34
4121,4417,4,841,118,1,1,2,4,1,1,0,1,2,2,2,4,3,241009,42846,5355750,19
4122,4267,3,2255,181,4,2,6,3,0,0,0,2,3,3,2,3,3,509468,424557,16982280,14
4123,6895,6,1605,3,2,1,4,4,1,0,2,2,3,2,4,2,3,426538,151352,13759280,34
4124,265,2,1188,111,1,1,3,0,0,0,2,2,3,4,4,4,4,346688,64202,12840300,14
4125,759,2,1213,142,2,1,4,4,1,2,2,1,4,4,4,4,4,256077,30729,10243060,7
4126,4129,2,731,89,1,1,2,2,1,0,2,2,5,4,3,4,3,363980,121327,11029700,38
4127,4243,3,1781,185,3,2,5,4,1,0,2,0,4,4,4,4,4,679338,274970,16174720,6
4128,162,2,702,62,1,1,2,2,0,0,2,2,3,4,3,2,3,248725,97714,8883050,19
4129,6178,1,1949,2,2,1,5,3,0,2,2,0,5,3,4,3,3,526206,278580,15476650,19
4130,3604,1,1857,71,2,1,5,0,0,2,2,0,4,2,4,2,3,366422,225491,14093160,30
4131,1780,3,1904,73,3,2,5,0,0,2,0,2,4,4,3,2,3,517554,194083,10782380,25
4132,1020,4,1199,91,1,1,3,0,0,0,1,2,1,2,3,2,2,352778,180309,7839500,38
4133,2362,4,1228,141,1,1,3,1,1,0,1,0,3,2,4,2,2,553488,219089,11531000,12
4134,4943,6,1786,37,2,1,4,0,1,0,2,0,5,3,3,4,3,672394,224131,17240870,11
4135,6734,6,1953,106,3,2,5,2,1,2,1,1,1,3,3,3,3,294242,151579,8916410,53
4136,3486,4,1287,140,1,1,3,4,0,0,0,0,4,2,3,3,2,513769,185831,10931250,27
4137,5561,3,1369,55,2,1,4,1,0,1,2,2,5,2,3,4,3,355048,182076,9103800,30
4138,2178,3,1771,64,2,1,4,0,1,1,0,0,4,3,2,3,3,476879,221804,11090200,20
4139,965,0,1082,100,1,1,3,0,1,1,2,0,2,4,4,4,4,348757,110134,9177820,28
4140,4700,3,1636,141,2,1,4,0,1,1,0,2,4,3,3,2,2,422365,191070,10056300,25
4141,4638,4,602,0,1,1,2,1,0,2,2,2,5,3,2,4,3,328013,118085,6560250,26
4142,4287,5,1854,29,2,1,5,0,0,1,1,1,4,3,2,2,2,316030,175572,11704830,29
4143,3254,4,1655,89,2,2,4,0,1,2,1,1,5,4,3,3,3,482056,236109,9837875,25
4144,3070,0,698,140,1,1,2,2,0,0,2,0,3,3,3,2,3,365524,108669,9879040,16
4145,534,2,1101,74,1,1,3,2,0,1,2,0,4,2,3,3,3,214316,85727,8572650,31
4146,1164,4,785,173,1,1,2,1,1,2,0,2,2,3,4,2,3,223597,65764,6576375,22
4147,4637,0,1135,172,1,1,3,0,1,1,0,0,5,2,3,2,2,364528,110463,11046310,34
4148,2698,4,1308,9,1,1,3,1,1,2,1,2,3,2,3,3,3,395628,107149,8242250,32
4149,6512,0,924,100,1,1,3,2,0,0,0,1,3,3,2,3,3,359448,42288,10571990,26
4150,1720,4,508,67,1,1,2,1,1,0,1,0,2,5,4,3,4,214712,161034,6709750,49
4151,3323,6,1725,60,2,1,4,0,0,1,0,2,4,4,2,2,2,314149,196343,9817160,8
4152,2001,4,1665,122,2,2,4,1,0,0,0,1,2,3,4,4,3,368432,92108,11513500,10
4153,3304,3,1868,98,3,2,5,4,1,2,2,0,3,2,2,2,2,374489,215615,11348140,9
4154,6668,1,1951,120,2,1,5,2,1,0,1,1,3,2,3,2,2,527076,222994,20272170,36
4155,824,5,1665,159,1,1,4,3,1,0,0,2,5,5,3,4,4,516407,103281,20656290,22
4156,6553,1,1537,16,1,1,4,1,0,0,0,2,3,4,3,4,4,706816,123693,17670400,15
4157,3183,2,912,199,1,1,3,2,1,0,0,2,3,4,3,2,3,359082,173750,11583300,26
4158,4218,4,724,77,1,1,2,3,1,0,0,2,3,2,3,3,2,393629,184765,8033250,31
4159,1703,4,516,186,1,1,2,4,0,0,2,1,0,2,5,5,4,149929,63303,3331750,33
4160,4179,5,1764,118,1,1,4,1,1,2,0,1,4,3,2,4,3,391192,251480,13971130,38
4161,754,2,872,166,1,1,3,2,0,2,1,0,3,4,4,4,4,200037,115406,7693740,29
4162,5832,2,887,46,1,1,3,3,1,0,0,0,5,4,5,4,4,380435,157421,13118450,39
4163,2217,2,1080,56,1,1,3,4,1,0,1,2,3,2,4,4,3,330766,114496,12721750,9
4164,5188,2,1045,172,1,1,3,4,1,1,0,0,4,4,3,2,3,312840,151680,9480000,32
4165,1072,4,1530,128,2,2,4,2,0,0,2,1,5,3,2,3,3,481850,301156,12046250,11
4166,6005,0,1132,190,1,1,3,2,0,1,2,1,0,2,4,4,3,199662,54453,6050375,5
4167,4367,3,2365,21,4,2,6,4,1,2,2,2,4,2,3,2,2,516992,245571,12924800,25
4168,6758,6,1781,30,2,1,4,0,0,1,0,2,5,2,2,4,3,391892,190922,10048510,38
4169,2334,2,1138,70,1,1,3,2,0,0,2,2,3,2,3,4,3,388423,164786,11770400,40
4170,1734,3,2375,26,4,2,6,2,0,1,0,0,3,4,3,4,4,489398,239009,11381360,18
4171,2943,4,1115,65,1,1,3,3,0,2,1,1,3,4,2,3,3,186746,62249,6224875,11
4172,4910,2,811,39,1,1,3,1,0,0,1,2,5,4,2,2,3,326702,163351,10890050,39
4173,395,1,1586,14,1,1,4,2,0,1,0,2,4,2,4,3,3,272061,195884,10882430,44
4174,5835,2,1103,10,1,1,3,1,1,2,2,0,3,3,4,2,3,274581,116169,10560810,6
4175,3883,4,939,169,1,1,3,3,1,1,0,1,1,3,4,5,4,260999,111857,5326500,24
4176,6832,6,1727,65,2,1,4,2,0,1,2,0,0,4,4,4,4,293672,146836,7341790,42
4177,1513,5,1672,169,1,1,4,2,0,0,0,2,4,3,4,2,3,567333,340400,18911110,13
4178,838,1,1581,143,1,1,4,3,1,0,2,1,3,3,4,4,4,702429,144088,18011000,15
4179,971,1,1781,109,1,1,4,3,0,0,0,1,5,3,4,4,4,732194,178101,19789040,27
4180,4770,3,1668,132,2,1,4,1,0,0,0,0,3,2,3,2,2,424177,268645,14139220,21
4181,4164,0,1263,58,2,2,4,1,0,1,0,1,2,3,2,2,2,293288,63414,7926700,40
4182,5658,0,819,7,1,1,3,3,0,1,0,1,4,3,2,3,3,269438,14969,7484395,13
4183,2528,4,1145,190,1,1,3,3,0,1,2,2,4,4,2,2,2,274230,75413,6855750,31
4184,1357,2,1074,3,1,1,3,3,1,0,2,0,3,3,3,2,3,322616,141951,12904650,39
4185,4719,5,1707,36,1,1,4,2,0,2,1,2,5,3,4,4,4,352546,235031,13057270,38
4186,5014,3,2145,70,3,2,5,1,0,0,2,0,4,2,3,4,3,607510,433936,17357440,22
4187,6246,0,737,17,1,1,2,4,0,1,2,1,5,3,2,4,3,276667,96833,6916665,31
4188,1806,0,1178,109,1,1,3,4,0,2,0,1,0,4,4,4,4,246125,79824,6652020,28
4189,6632,0,1261,144,2,2,4,1,1,2,2,2,1,4,4,2,3,337865,57920,9653285,39
4190,2124,4,807,67,1,1,2,3,1,2,2,1,5,3,3,4,3,235705,60827,7603375,7
4191,6270,2,1167,142,1,1,3,4,0,2,2,0,4,4,4,2,3,244751,78320,9790040,11
4192,2377,4,1575,78,2,2,4,1,0,1,2,1,4,4,3,4,4,373858,106817,7629750,43
4193,2581,4,1177,77,1,1,3,4,0,1,0,1,5,2,3,3,3,245499,56114,7014250,21
4194,1079,4,1069,177,1,1,3,0,0,2,0,1,1,2,4,4,3,205090,60595,4661125,41
4195,4620,0,679,120,1,1,2,0,0,2,0,1,1,2,4,4,3,169861,46326,5147305,27
4196,3404,4,642,119,1,1,2,0,1,0,1,0,2,4,3,4,4,346602,169614,7374500,30
4197,6778,6,1850,30,3,2,5,2,1,1,2,0,3,3,2,4,3,317302,81884,10235550,50
4198,6688,1,1692,128,1,1,4,4,0,0,1,2,3,2,3,4,3,679243,142999,17874820,16
4199,3004,5,1788,188,1,1,4,1,1,0,2,0,3,4,3,3,3,742623,381920,21217800,10
4200,6617,0,817,40,1,1,3,4,0,0,2,2,5,4,4,4,4,346796,173398,11559880,12
4201,1793,4,1639,43,2,2,4,4,1,1,2,0,4,2,3,4,3,416438,170361,9464500,36
4202,3568,4,883,1,1,1,2,3,0,2,2,2,1,5,4,2,3,170682,58391,4491625,44
4203,5976,6,1827,162,3,2,5,1,0,1,2,2,1,2,4,2,3,325727,184872,8803420,6
4204,4960,1,1986,199,2,1,5,2,0,2,0,1,3,3,3,4,3,516583,211931,13245710,19
4205,6910,6,1958,65,3,2,5,0,1,0,0,1,1,4,3,2,3,465110,210050,15003560,18
4206,5135,0,870,94,1,1,3,3,0,0,2,1,4,2,3,2,2,352152,53356,10671275,24
4207,7023,6,1662,15,2,1,4,4,0,1,1,2,3,4,2,2,2,306997,149563,7871720,41
4208,4826,1,1835,124,2,1,5,0,0,2,0,2,5,4,2,4,3,461752,230876,14429740,22
4209,1471,0,1270,179,2,2,4,3,1,2,0,1,3,4,2,3,3,407424,101856,10185610,34
4210,5143,3,2292,122,4,2,6,4,1,2,2,2,4,2,3,3,3,466074,245984,12946500,13
4211,4347,4,1028,99,1,1,3,4,0,0,0,0,4,4,5,4,4,400050,220028,10001250,15
4212,4479,3,1865,111,3,2,5,4,1,0,2,0,5,5,4,3,4,829837,287902,16935440,22
4213,4493,0,981,169,1,1,3,2,1,2,2,1,4,4,2,2,2,345874,56088,9347935,9
4214,1905,4,916,113,1,1,3,3,1,2,2,0,0,3,5,2,3,266278,114119,5434250,45
4215,6156,6,1908,60,3,2,5,3,1,2,2,2,3,3,4,2,3,373232,209943,11663490,12
4216,1351,1,1936,58,2,1,5,3,1,2,0,2,5,2,4,2,3,420915,280610,15589440,38
4217,1166,6,1926,3,3,2,5,1,0,1,2,2,5,4,2,2,2,413480,165392,10337000,55
4218,6115,2,1083,34,1,1,3,2,1,0,2,0,5,3,5,3,3,397625,213014,14200900,38
4219,5002,1,1780,27,1,1,4,0,1,1,0,2,5,3,2,3,3,520955,178221,13709340,32
4220,4259,6,1707,94,2,1,4,1,0,0,2,0,2,4,4,4,4,547408,95796,13685190,52
4221,2543,2,900,145,1,1,3,0,0,2,1,0,3,4,3,3,3,230644,47720,7953250,23
4222,6641,5,1519,91,1,1,4,1,0,2,2,0,3,3,2,2,2,332986,209658,12332820,20
4223,6110,5,1934,119,2,1,5,0,1,0,2,2,4,2,2,4,3,838032,154374,22053480,19
4224,4185,4,1043,106,1,1,3,2,1,2,2,0,2,5,4,4,4,323692,183916,7356625,28
4225,2990,4,704,1,1,1,2,3,1,2,2,2,5,2,2,3,2,352236,168780,7338250,39
4226,2917,4,1539,71,2,2,4,4,0,0,0,0,0,3,2,2,2,309876,169932,9996000,20
4227,2867,4,1279,182,1,1,3,4,1,2,2,1,2,5,2,4,3,219172,89039,6849125,24
4228,2716,4,1568,143,2,2,4,1,1,0,2,1,0,2,3,3,3,376650,209250,10462500,14
4229,5730,3,2011,119,3,2,5,3,1,0,2,0,4,3,3,4,3,560765,315431,17523920,16
4230,4039,4,1566,79,2,2,4,0,0,0,2,0,0,3,4,4,4,350350,190190,10010000,31
4231,2256,3,1812,196,3,2,5,4,0,0,0,2,4,3,3,3,3,699047,297467,14873340,7
4232,4242,5,1729,104,1,1,4,1,0,0,2,0,4,3,4,4,3,716143,225073,20461220,11
4233,5511,1,1569,187,1,1,4,4,1,1,0,1,4,2,3,3,2,336942,67388,11231390,32
4234,3749,3,2068,155,3,2,5,2,1,2,2,0,4,2,3,2,2,419470,139823,12711220,13
4235,834,1,1869,69,2,1,5,1,0,2,2,0,5,3,4,4,4,525381,105076,15010890,36
4236,495,2,1271,3,2,1,4,0,0,2,2,2,4,2,3,4,3,314317,121671,10139270,12
4237,3731,3,1527,121,2,1,4,2,0,1,0,0,5,2,4,2,2,390304,230179,10007800,10
4238,2387,4,601,149,1,1,2,2,0,1,0,1,5,2,2,5,3,169080,84540,5636000,22
4239,5954,0,1206,63,2,2,4,0,0,1,1,0,1,2,2,3,3,283595,102409,7877645,23
4240,6352,1,1878,163,2,1,5,3,0,1,2,1,4,3,3,2,3,316333,93728,11716020,36
4241,1999,4,884,21,1,1,2,2,0,1,1,2,0,2,4,3,3,106466,61299,3226250,47
4242,4177,2,728,198,1,1,2,0,1,1,0,0,5,3,2,4,3,252954,74949,9368650,11
4243,2914,4,907,104,1,1,3,1,1,1,1,1,4,2,2,3,3,353738,155645,7074750,15
4244,5882,6,1534,171,2,1,4,4,0,1,2,1,1,4,3,4,3,189963,67046,5587150,55
4245,4733,3,2038,155,3,2,5,2,1,0,2,0,3,2,2,2,2,580763,348458,16593240,22
4246,3207,3,1512,144,2,1,4,2,0,1,2,2,5,4,3,3,4,331759,94788,9478820,11
4247,3982,4,695,56,1,1,2,2,0,2,0,2,4,3,3,5,3,305094,133479,6356125,12
4248,5061,6,1581,64,2,1,4,0,0,2,2,2,0,3,4,3,3,242938,100033,7145230,34
4249,2818,0,1238,108,2,2,4,3,0,1,2,0,5,4,2,4,3,329415,10626,10626305,27
4250,3625,4,1173,79,1,1,3,2,0,2,0,0,5,4,3,2,3,367285,131173,8744875,22
4251,60,2,797,166,1,1,2,3,1,0,0,0,5,2,3,4,3,394726,209698,12335200,32
4252,2810,4,1684,182,2,2,4,3,1,2,1,1,5,4,2,4,3,390792,154260,10284000,6
4253,1470,6,1974,16,3,2,5,3,0,0,2,1,2,3,3,4,3,454878,170579,14214940,32
4254,3147,2,893,57,1,1,3,3,0,2,1,0,3,4,4,4,4,247277,115911,7727410,40
4255,4149,4,1026,75,1,1,3,1,0,2,2,0,0,2,5,2,3,211432,89024,5564000,15
4256,4890,1,1812,193,2,1,5,3,0,1,2,2,4,3,3,4,3,458499,111527,12391870,26
4257,1085,0,1282,183,2,2,4,2,1,1,2,1,1,4,3,3,3,279170,103692,7976295,33
4258,4715,3,2449,149,4,2,6,1,0,1,0,2,5,2,4,3,3,528053,289172,12572700,25
4259,2927,2,932,95,1,1,3,1,1,2,1,1,5,4,4,3,4,323434,147016,9801040,12
4260,1947,6,1564,82,2,1,4,4,1,0,2,2,5,3,2,2,2,581792,179013,14917750,15
4261,4856,3,1566,113,2,1,4,3,1,2,0,2,3,3,2,3,3,331604,238340,10362620,5
4262,3621,4,1266,46,1,1,3,1,0,1,2,0,1,2,5,4,4,247133,71539,6503500,14
4263,6114,5,1945,174,2,1,5,4,0,2,1,1,5,4,3,2,3,540714,124780,13864450,15
4264,1860,4,1649,93,2,2,4,3,1,2,0,2,1,5,4,2,4,413493,118141,8438625,21
4265,2617,4,1081,160,1,1,3,0,1,1,2,1,1,4,3,4,4,256014,52367,5818500,8
4266,6237,6,1889,163,3,2,5,1,1,0,2,2,2,3,4,3,3,464166,123778,15472200,50
4267,5876,2,779,134,1,1,2,2,1,1,2,1,5,3,4,2,3,212842,102480,7883050,27
4268,6051,2,984,92,1,1,3,3,1,0,0,2,4,2,4,3,3,395922,92382,13197400,8
4269,5715,3,2495,62,4,2,6,4,1,2,2,0,4,3,3,4,3,436890,112746,14093240,17
4270,6113,2,973,69,1,1,3,1,1,2,1,2,4,4,4,4,4,305961,59218,9869710,18
4271,5581,1,1986,21,2,1,5,1,0,1,1,1,3,4,3,4,4,424313,223943,11786460,43
4272,1503,6,1829,134,3,2,5,0,0,0,0,1,1,2,4,2,3,390277,143102,13009230,29
4273,1650,2,780,168,1,1,2,0,0,1,2,1,4,2,2,3,2,181279,87514,6251000,36
4274,4311,0,843,36,1,1,3,3,0,2,2,2,1,4,3,4,4,225117,13643,6821735,9
4275,5205,2,913,185,1,1,3,1,0,1,1,1,3,4,2,3,3,200553,93591,6685100,22
4276,4430,4,779,145,1,1,2,2,0,1,2,1,1,2,4,4,3,125570,38637,3219750,35
4277,2280,5,1725,10,1,1,4,0,1,2,1,0,5,2,3,2,2,534419,89070,14844980,29
4278,5836,3,2374,139,4,2,6,0,0,1,2,0,5,2,3,2,2,620324,99252,12406480,14
4279,5423,2,778,187,1,1,2,1,0,0,2,1,3,2,3,3,3,272843,36379,9094750,21
4280,2165,0,989,117,1,1,3,1,1,2,2,0,1,3,4,2,3,307393,45205,9040975,25
4281,2133,4,1624,81,2,2,4,0,0,2,2,1,5,3,2,2,2,262313,209850,8743750,29
4282,5501,6,1989,133,3,2,5,1,0,2,2,0,3,3,3,4,3,406131,109765,10976510,53
4283,1233,4,1381,48,2,2,4,1,0,0,2,1,3,5,5,4,4,333523,161708,10106750,33
4284,1248,4,923,129,1,1,3,1,1,2,1,1,3,3,2,4,3,300833,125930,6996125,10
4285,1901,2,1034,53,1,1,3,3,0,2,2,1,4,2,3,3,3,228679,143983,8469580,8
4286,1625,6,1794,67,2,1,4,1,1,2,2,1,3,2,2,4,3,365339,162373,10148300,45
4287,1365,3,2471,37,4,2,6,3,0,0,0,2,5,3,2,2,2,865802,481001,19240040,22
4288,3728,2,1085,51,1,1,3,3,1,2,1,0,4,4,2,3,3,333340,101012,10101200,37
4289,5441,3,2070,40,3,2,5,4,1,1,2,0,4,4,4,4,4,529755,94179,11772340,17
4290,5400,2,959,117,1,1,3,0,1,0,2,0,3,3,3,2,3,337295,199878,12492400,12
4291,1994,4,1341,152,2,2,4,4,0,1,0,2,3,2,4,2,3,278109,164013,7131000,10
4292,3794,3,1377,194,2,1,4,2,1,0,0,0,5,2,3,3,3,446168,215888,14392520,16
4293,1931,6,1862,127,3,2,5,3,1,1,1,0,5,3,2,4,2,411326,241956,12097820,11
